new_header	new_symbol	legacy_symbol	file	line	matched_pattern	text
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/community/heartbeat_client.cpp	150	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.community.heartbeat.ErrorMessageField"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/community/heartbeat_client.cpp	152	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.community.heartbeat.FailureReasonFallback"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/config/transport_mapping.cpp	41	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.network.transport.DefaultBackend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/config/transport_mapping.cpp	43	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.network.BindHost"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	308	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.CommunityAuthEndpoint"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	310	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.PostFieldUsername"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	312	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.PostFieldPasshash"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	314	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.PostFieldPassword"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	316	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.PostFieldWorld"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	318	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.ResponseOkField"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	320	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.ResponseErrorField"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	322	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.HttpErrorMessageFieldPrimary"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredNonEmptyStringConfig	ReadRequiredNonEmptyStringConfig	m-karma/src/network/server/auth/preauth.cpp	324	\b(?:karma::)?common::config::ReadRequiredNonEmptyStringConfig\s*\(	"karma::common::config::ReadRequiredNonEmptyStringConfig(""server.auth.communityAuth.HttpErrorMessageFieldSecondary"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredObjectConfig	ReadRequiredObjectConfig	m-karma/src/input/input_system.cpp	417	\b(?:karma::)?common::config::ReadRequiredObjectConfig\s*\(	"const auto& root = karma::common::config::ReadRequiredObjectConfig(""bindings"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-bz3/src/client/domain/tank_collision_step_stats.cpp	47	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"karma::common::config::ReadRequiredPositiveFiniteFloatConfig(""gameplay.tank.collisionTrace.logEverySteps"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-bz3/src/client/domain/tank_motion_authority_state_machine.cpp	86	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"karma::common::config::ReadRequiredPositiveFiniteFloatConfig(""gameplay.tank.physicsAuthorityPilot.min_ready_steps"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-bz3/src/client/domain/tank_motion_authority_state_machine.cpp	89	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	const float cooldown_steps = karma::common::config::ReadRequiredPositiveFiniteFloatConfig(
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-bz3/src/client/domain/tank_motion_authority_state_machine.cpp	94	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	const float trace_period = karma::common::config::ReadRequiredPositiveFiniteFloatConfig(
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/backends/rmlui/stub.cpp	41	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"distance_ = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.rmlui.stub.Distance"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/backends/rmlui/stub.cpp	42	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"width_ = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.rmlui.stub.Width"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/backends/rmlui/stub.cpp	43	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"height_ = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.rmlui.stub.Height"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/backends/software/core.cpp	50	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"distance_ = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.Distance"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/backends/software/core.cpp	51	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"width_ = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.Width"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/backends/software/core.cpp	52	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"height_ = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.Height"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/system.cpp	252	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"state.overlay_distance = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.Distance"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/system.cpp	253	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"state.overlay_width = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.Width"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveFiniteFloatConfig	ReadRequiredPositiveFiniteFloatConfig	m-karma/src/ui/system.cpp	254	\b(?:karma::)?common::config::ReadRequiredPositiveFiniteFloatConfig\s*\(	"state.overlay_height = common::config::ReadRequiredPositiveFiniteFloatConfig(""client.ui.overlay.Height"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-bz3/src/client/net/connection/core.cpp	72	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""client.network.connect.TimeoutMs""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-bz3/src/server/net/transport_event_source/core.cpp	15	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.network.transport.MaxClients""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-bz3/src/server/net/transport_event_source/core.cpp	17	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.network.ChannelCount""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-bz3/src/server/net/transport_event_source/core.cpp	19	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.network.transport.FirstClientId""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/app/server/runner.cpp	35	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.runtime.exitCodes.UnhandledException""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/network/community/heartbeat_client.cpp	136	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.community.heartbeat.HttpTimeoutSeconds"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/network/config/reconnect_policy.cpp	12	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""client.network.reconnect.BackoffInitialMs""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/network/config/reconnect_policy.cpp	14	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""client.network.reconnect.BackoffMaxMs""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/network/config/reconnect_policy.cpp	16	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""client.network.reconnect.TimeoutMs""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/network/content/transfer_sender.cpp	17	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.network.content.transfer.ChunkBytes"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredPositiveUInt16Config	ReadRequiredPositiveUInt16Config	m-karma/src/network/server/auth/preauth.cpp	298	\b(?:karma::)?common::config::ReadRequiredPositiveUInt16Config\s*\(	"karma::common::config::ReadRequiredPositiveUInt16Config(""server.auth.CommunityAuthTimeoutSeconds"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/client/runtime/engine_config.cpp	34	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"config.window.title = karma::common::config::ReadRequiredStringConfig(""window.WindowTitle"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/client/runtime/engine_config.cpp	98	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"karma::common::config::ReadRequiredStringConfig(""roamingMode.graphics.lighting.shadows.executionMode"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/client/runtime/startup_options.cpp	27	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"default_player_name = karma::common::config::ReadRequiredStringConfig(""userDefaults.username"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/client/runtime/tank_entity.cpp	98	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"std::string camera_mode = karma::common::config::ReadRequiredStringConfig(""gameplay.tank.cameraMode"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/server/domain/world_session.cpp	69	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"context.world_name = karma::common::config::ReadRequiredStringConfig(""worldName"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/server/domain/world_session.cpp	113	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"context.world_id = karma::common::config::ReadRequiredStringConfig(""worldId"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/server/domain/world_session.cpp	114	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"context.world_revision = karma::common::config::ReadRequiredStringConfig(""worldRevision"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/server/net/transport_event_source/send.cpp	50	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"karma::common::config::ReadRequiredStringConfig(""server.Name""),"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/server/player_name_policy.hpp	25	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	std::string prefix = karma::common::config::ReadRequiredStringConfig(kPlayerAutoNamePrefixConfigPath);
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-bz3/src/server/runtime/config.cpp	38	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"const std::string server_name = karma::common::config::ReadRequiredStringConfig(""server.Name"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/client/backend_resolution.cpp	16	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	": common::config::ReadRequiredStringConfig(""server.physics.Backend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/client/backend_resolution.cpp	42	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	": common::config::ReadRequiredStringConfig(""server.audio.Backend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/client/backend_resolution.cpp	68	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	": common::config::ReadRequiredStringConfig(""client.render.Backend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/client/backend_resolution.cpp	93	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	": common::config::ReadRequiredStringConfig(""client.ui.Backend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/client/backend_resolution.cpp	122	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"return common::config::ReadRequiredStringConfig(""window.SdlVideoDriver"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/server/backend_resolution.cpp	14	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	": common::config::ReadRequiredStringConfig(""server.physics.Backend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/app/shared/runtime_identity.cpp	30	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	const std::string configured = common::config::ReadRequiredStringConfig(path);
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/network/community/heartbeat.cpp	44	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"std::string advertise_host = karma::common::config::ReadRequiredStringConfig(""community.AdvertiseHost"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/network/community/heartbeat.cpp	58	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"community_url_ = TrimTrailingSlash(karma::common::config::ReadRequiredStringConfig(""community.ServerUrl""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/network/config/transport_mapping.cpp	14	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"karma::common::config::ReadRequiredStringConfig(""client.network.TransportBackend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/network/config/transport_mapping.cpp	38	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"karma::common::config::ReadRequiredStringConfig(""server.network.TransportBackend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/network/server/auth/preauth.cpp	290	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"karma::common::config::ReadRequiredStringConfig(""server.auth.PreAuthPassword"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredStringConfig	ReadRequiredStringConfig	m-karma/src/ui/system.cpp	73	\b(?:karma::)?common::config::ReadRequiredStringConfig\s*\(	"const std::string configured = common::config::ReadRequiredStringConfig(""client.ui.Backend"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	35	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"config.window.width = karma::common::config::ReadRequiredUInt16Config(""window.WindowWidth"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	36	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"config.window.height = karma::common::config::ReadRequiredUInt16Config(""window.WindowHeight"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	68	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""roamingMode.graphics.lighting.shadows.mapSize""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	70	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""roamingMode.graphics.lighting.shadows.pcfRadius""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	72	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""roamingMode.graphics.lighting.shadows.triangleBudget""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	74	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""roamingMode.graphics.lighting.shadows.updateEveryFrames""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	76	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""roamingMode.graphics.lighting.shadows.pointMapSize""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	77	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	config.default_light.shadow.point_max_shadow_lights = static_cast<int>(karma::common::config::ReadRequiredUInt16Config(
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	80	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""roamingMode.graphics.lighting.shadows.pointFacesPerFrameBudget""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/client/runtime/engine_config.cpp	122	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"config.simulation_max_steps = static_cast<int>(karma::common::config::ReadRequiredUInt16Config(""simulation.maxSubsteps""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/config.cpp	32	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"static_cast<int>(karma::common::config::ReadRequiredUInt16Config(""server.simulation.MaxSubsteps""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	79	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.MaxRecastIterations"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	84	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.ricochet.MaxBounces"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	100	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.trace.LogEverySteps"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	105	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.guard.WindowSteps"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	108	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.guard.MinPhysicsHitsPerWindow"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	111	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.guard.MinQueryCallsPerWindow"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	130	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.guard.SuppressCooldownSteps"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	133	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.guard.ReactivateWarmupSteps"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	138	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.gameplay.shots.physicsHitPilot.recastAutoTune.MinIterations"")));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	141	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	static_cast<size_t>(karma::common::config::ReadRequiredUInt16Config(
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	156	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	karma::common::config::ReadRequiredUInt16Config(
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/server/runtime/run.cpp	160	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	karma::common::config::ReadRequiredUInt16Config(
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/ui/frontends/imgui/console/console.cpp	89	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.network.Port""))) {}"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-bz3/src/ui/frontends/rmlui/console/panels/panel_start_server.cpp	268	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.network.Port""))) {}"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/cli/server/runtime_options.cpp	104	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"const uint16_t port = common::config::ReadRequiredUInt16Config(""server.network.Port"");"
